Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,Speeches,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_aa4f2fa356ef4e919812318925ab1f8e.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_8e8ab7bccee14384abbe3692f985767d.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_b4d667d4c0754a43a0cb5ac60810f468.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_4670e9fdc61344dbb0d45696b6bb64b8.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_b4d667d4c0754a43a0cb5ac60810f468.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_8c37d429fa4941e3afe88eb06d1a79c2.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_f80c5b8aa3cd4e4f827840c701e14aca.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_6c91bd6c2232450b967b24517c115cb2.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_965c436a84d746e9b29a0694855861e8.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_115bb37212d045558d27cf38e6388eee.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_b852e5c8f48f4d018a2f42c7e11c77a6.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_a168ebb1b50948c499dd02c5c80a631f.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_0061b2bb120d485e9ea29dab8dd8f9b1.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_49093282750943d19929c56293dc79d8.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressstatement-5-26-21,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressstatement-5-4-21,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressstatement-2-2-21,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressstatement-1-14-21,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressstatement-11-23-20,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressstatement-9-22-20,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-6-23-20,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-4-21-20,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-4-20-20,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-3-6-20,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/copy-of-pressrelease-1-23-20,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-12-12-19,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-7-30-19,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-7-23-19,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/pressrelease-1-11-18,,,,,1,,,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/_files/ugd/64f95e_b61cde3bdaeb4e359c51cef92967bf33.pdf,,,,,,,1,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/2019-results,,,,,,,1,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/2018-results,,,,,,,1,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/2017-results,,,,,,,1,,,,,,,,,,,,,,,,
Justice in Motion,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.justiceinmotion.org/2016-results,,,,,,,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/,1,,,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/about,,1,,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/Abolitionist%20Steps%20vs%20Reformist%20Reforms_DWN_2022.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/Mandatory%20Detention%20Fact%20Sheet.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.detentionwatchnetwork.org/sites/default/files/reports/Banking%20on%20Detention%202016%20Update_DWN%2C%20CCR.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/DWN%20Detention%20as%20a%20Deterrance%20Policy%20Brief.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/DWN%20Expose%20and%20Close%20Artesia%20Report.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.detentionwatchnetwork.org/sites/default/files/Hutto%20Inspection_DWN%20and%20Grassroots%20Leadership_2017.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.detentionwatchnetwork.org/sites/default/files/York%20Inspection_DWN_2016.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.detentionwatchnetwork.org/sites/default/files/Hudson%20Inspection_DWN_2016.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/DWN%20Spreadsheet%20Memo.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.detentionwatchnetwork.org/sites/default/files/Lives%20in%20Peril_NIJC%2C%20DWN.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.detentionwatchnetwork.org/sites/default/files/Using%20ICE%20Contracts%20%26%20Inspections%20to%20End%20Abusive%20Detention%20Toolkit_NIJC%2C%20DWN.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/A%20Toxic%20Relationship_DWN.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/DWN%20Private%20Prison%20Influence%20Report.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://docs.google.com/document/d/1d5O71qvC3-xkwGO3F61cLytjoVgzBohs18RP2LvV6LM/edit?usp=sharing,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/DWN_Hotbeds%20of%20Infection_2020_FOR%20WEB.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/DWN_Courting%20Catastrophe_How%20ICE%20is%20Gambling%20with%20Immigrant%20Lives%20Amid%20a%20Global%20Pandemic.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://docs.google.com/document/d/1-n32fwa3oRLNWIMwMHHPOGLWwgMsKxIbtT3DrVEMHzY/edit?fbclid=IwAR32JJ107Nb_3tKGjGKl5RNB2BpcEdItOslBHqYImyQYrFEJVmkw5-FaU5A,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://docs.google.com/document/d/1VDbkzK6jNnA6j6ySA-oMv13ljR8XrfNYH1TFVy1fDN8/edit?usp=sharing,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://docs.google.com/document/d/1Rcan4C_e6OBFBI5bUn7MtYK74Ab-WarxyJmDvZUI_YA/preview?ts=5e6aa0fe,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",http://www.detentionwatchnetwork.org/sites/default/files/ICE%20Deaths%20Watch%20Toolkit_DWN%20and%20NIJC_2016.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/NIJC%20DWN%20Contracts%20Inspections%20Toolkit.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/DWN%20Visitation%20Guide.pdf,,,1,,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/detention-101,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/mandatory-detention,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.immigrantdefenseproject.org/detention-litigation/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/detention-quotas,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/family-detention,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/DWN%20Family%20Detention%20Backgrounder%20and%20Talking%20Points.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/DWN%20End%20Family%20Detention%20Poster.jpg,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/DWN%20Obstacles%20Infographic.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/detention-oversight,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/financial-incentives,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/shadow-prisons,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/DWN%20Analysis_DOJ%20prosecutions.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/issues/alternatives,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/freethemall,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://docs.google.com/document/d/1etp63JAim5xfAWNUOPIWMi1HkcRHU0wlkny7jkxB3Bk/edit?usp=sharing,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/take-action/communitiesnotcages,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/DWN_First%20Ten%20Communities%20Not%20Cages%20Explainer_2021.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://docs.google.com/document/d/1or7kOd9TezjnCBOx9JFXkInU5eeSZ0uPT4zTBxl-MRw/edit?usp=sharing,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CLvEdVglazt/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CLuslIOFfN0/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/tv/B_A44MvJEvT/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/B-z1kfRFyEp/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/B94tooeF1F4/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/defundhate,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CN5YNvOlU4q/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CN3EwW8lR36/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CNlI_DwFD_W/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CLIDSLclVoZ/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CK9aQQcFtc-/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.instagram.com/p/CK7Yh1zlrST/,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/take-action/organize,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/about/membership-directory,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/take-action/advocate,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/NIJC%20DWN%20Contracts%20Inspections%20Toolkit.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://detentionwatchnetwork.app.neoncrm.com/forms/give2021,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/Broken%20Promises_DWN%20and%20Project%20South_Final_11.23.21.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/Communities%20Not%20Cages-A%20Just%20Transition%20from%20Immigration%20Detention%20Economies_DWN%202021.pdf,,,,1,,,,,,,,,,,,,,,,,,,
Detention Watch Network,"Discrimination, Detention, and Deportation: Immigration & Refugees",https://www.detentionwatchnetwork.org/sites/default/files/reports/DWN%20First%20Ten%20to%20Communities%20Not%20Cages.pdf,,,,1,,,,,,,,,,,,,,,,,,,
