Organization Name,Topic area,URL,Main Web Page,Mission Statement,Policy Isssue Resources,Campaign and Advocacy,Public Facing Advocacy Writing,Newsletters,Annual reports,SpeechWTranscript,SpeechNoTranscript,NOTES,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/armenia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/azerbaijan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/papua-new-guinea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/equatorial-guinea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/jordan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/egypt,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/peru,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/philippines,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/node/268019,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/cambodia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/uzbekistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/turkmenistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/tajikistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/kyrgyzstan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/kazakhstan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/mexico,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/chile,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/georgia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/brazil,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2015/country-chapters/afghanistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/azerbaijan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/north-korea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/united-arab-emirates,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/libya,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/syria,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/lebanon,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/jordan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/iraq,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/sri-lanka,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/papua-new-guinea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/morocco/western-sahara,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/egypt,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/bahrain,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/rwanda,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/equatorial-guinea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/uzbekistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/turkmenistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/tajikistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/kyrgyzstan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/kazakhstan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/georgia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/armenia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/peru,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/mexico,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2014/country-chapters/brazil,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/lebanon,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/uganda,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/georgia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/ethiopia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/brazil,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/mexico,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/armenia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/turkey,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/jordan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/peru,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/uzbekistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/tajikistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/kyrgyzstan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/kazakhstan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/eritrea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/iraq,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/egypt,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/sri-lanka,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/papua-new-guinea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/rwanda,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/north-korea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/bangladesh,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/united-arab-emirates,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/syria,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/saudi-arabia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/morocco/western-sahara,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2013/country-chapters/libya,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/argentina,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/equatorial-guinea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/turkey,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/uzbekistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/tajikistan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/kyrgyzstan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/armenia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/syria,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/saudi-arabia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/lebanon,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/jordan,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/iraq,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/egypt,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/bahrain,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/peru,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/brazil,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/sri-lanka,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/philippines,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/north-korea,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/cambodia,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/bangladesh,,,,,,,1,,,,,,,,,,,,,,,,,
Human Rights Watch,"Torture, Former Combatants, Political Prisoners, Terror Suspects, & Terrorists",https://www.hrw.org/world-report/2012/country-chapters/uganda,,,,,,,1,,,,,,,,,,,,,,,,,
